Recipe Id,Step Count,Message,Active time,Passive time
malai_kofta,5,"Add water, salt, and sugar. Simmer for 10-14 minutes until the gravy thickens. [29]",840,-1
malai_kofta,6,"Stir in kasuri methi and heavy cream on low heat. To serve, pour the warm gravy into a dish and gently place the koftas on top. Do not simmer the koftas in the gravy. [29]",120,-1
palak_paneer,1,"Bring water to a boil, turn off heat, and add spinach leaves for exactly one minute. [34] Immediately transfer to an ice bath to lock in the color. [34]",300,-1
palak_paneer,2,"Drain the cooled spinach, squeezing out excess water. Blend it with ginger, garlic, and green chilies to a smooth puree. [34]",300,-1
palak_paneer,3,"Heat oil, splutter cumin seeds. Sauté onions until golden, then add garlic and cook until fragrant. [34]",420,-1
palak_paneer,4,Add tomatoes and cook until soft and mushy. [34],300,-1
palak_paneer,5,"Pour in the spinach puree, water, and salt. Simmer for 6-7 minutes. [34]",420,-1
palak_paneer,6,"Add paneer cubes (raw or lightly fried) and garam masala. Cook for one minute, then stir in cream if using. [34]",120,-1
rajma,1,Rinse and soak 1 cup of rajma in ample water overnight (at least 8 hours). [25],-1,43200
rajma,2,"Drain, then pressure cook the soaked beans with 3 cups of fresh water and salt until completely soft. Reserve the cooking liquid. [25]",1800,-1
rajma,3,"Heat ghee, sauté whole spices, then add onions and cook until golden brown. [25]",420,-1
rajma,4,"Add ginger-garlic paste, then powdered spices. Add chopped tomatoes and cook until the ghee separates from the masala. [25]",480,-1
rajma,5,"Add the cooked rajma with its liquid to the masala. Cover and simmer for at least 15 minutes, mashing some beans to thicken the gravy. [25]",900,-1
rajma,6,"Finish with garam masala, crushed kasuri methi, and fresh coriander. [25]",120,-1
sarson_ka_saag_makki_di_roti,1,"For Saag: Thoroughly clean and chop all greens. [36] Pressure cook the greens with radish, onions, tomatoes, ginger, and garlic for 7-8 whistles until very soft. [36]",8700,-1
sarson_ka_saag_makki_di_roti,2,"Cool the mixture, then blend to a puree, adding 2 tbsp of maize flour during blending to thicken. [36]",300,-1
sarson_ka_saag_makki_di_roti,3,Simmer the puree on low heat for at least 25-30 minutes to cook the maize flour and develop flavors. [36],1800,-1
sarson_ka_saag_makki_di_roti,4,"For Roti: Combine 2 cups maize flour with salt and hot water. [39] Knead into a smooth, firm dough and let it rest for 10 minutes. [38]",-1,900
sarson_ka_saag_makki_di_roti,5,Shape the rotis by patting with hands or rolling between parchment paper. [40] Cook on a hot tawa with ghee until golden spots appear. [39],900,-1
sarson_ka_saag_makki_di_roti,6,"Temper the saag in batches before serving by frying chopped onions in ghee, then adding the saag and heating through. [36] Serve hot with the makki di roti, both topped with white butter. [36]",300,-1
gatte_ki_sabzi,1,"For Gatte: Make a firm dough with 1 cup besan, yogurt, spices, and ghee. Roll into thin logs. [11]",600,-1
gatte_ki_sabzi,2,"Boil the logs in water for 12-15 minutes until they float and develop bubbles. [11] Remove and cut into pieces. Crucially, reserve the cooking water. [11]",900,-1
gatte_ki_sabzi,3,"For Gravy: In a bowl, whisk ¾ cup yogurt with turmeric, chili, and coriander-cumin powders. [11]",240,-1
gatte_ki_sabzi,4,"Heat ghee, sauté spices, then onions until golden. Add ginger-garlic and tomato pulp. [11]",480,-1
gatte_ki_sabzi,5,"On lowest heat, slowly add the yogurt-masala paste, stirring constantly to prevent splitting. [11] Cook until ghee separates. [11]",180,-1
gatte_ki_sabzi,6,"Pour in 2 cups of the reserved gatta water. Bring to a boil, add the gatte, and simmer for 10-12 minutes. Finish with kasuri methi. [11]",720,-1
undhiyu,1,"Prepare Methi Muthias: Make a dough of chopped fenugreek leaves, gram flour, and spices. [47] Shape into ovals and deep-fry until golden. [47]",1500,-1
undhiyu,2,"Prepare Green Masala: Combine grated coconut, coriander, green garlic, sugar, and spices. [57]",600,-1
undhiyu,3,Prepare Vegetables: Peel and chop root vegetables into large chunks. [57] Slit baby potatoes and brinjals and stuff them with the green masala. [47],1200,-1
undhiyu,4,"In a pressure cooker, heat oil and temper with carom seeds. Layer the vegetables, starting with the beans and root vegetables at the bottom, and placing stuffed vegetables on top. [57]",300,-1
undhiyu,5,Pour a little masala water over the top and pressure cook for 2 whistles. [57] Let pressure release naturally. [57],900,-1
undhiyu,6,"Gently transfer to a wide pan, add the fried muthias, and simmer for a final 10 minutes to meld the flavors. [47]",600,-1
papaya_khar,1,"Peel and cube the raw papaya and optional potato. Dissolve baking soda in warm water to make the khar solution. [15, 16]",600,-1
papaya_khar,2,"Heat mustard oil until it just begins to smoke. Reduce heat and add panch phoron, letting it sizzle. [15]",180,-1
papaya_khar,3,"Add the papaya and potato cubes, salt, and stir-fry for 2-3 minutes. [16]",180,-1
papaya_khar,4,"Pour in the khar solution and another cup of hot water. [16] Bring to a boil, then cover and simmer for 15-20 minutes. [61]",1200,-1
papaya_khar,5,"The dish is ready when the vegetables are extremely tender. The final consistency should be soupy. Do not add turmeric, as it will react with the alkali and change color. [16]",60,-1
avial,1,"Prepare a coarse paste by grinding coconut, cumin seeds, and green chilies with a little water. [63]",300,-1
avial,2,"In a wide pan, first cook the harder vegetables (like yam, drumsticks) with turmeric and salt in 1 cup of water until half-cooked. [63]",900,-1
avial,3,"Add the softer vegetables (like plantain, gourd) and cook until all vegetables are tender but hold their shape. [63]",600,-1
avial,4,Stir in the ground coconut paste and simmer for 5-7 minutes. [63],420,-1
avial,5,"Reduce heat to low, add the whisked yogurt, and stir gently. Heat through for one minute but do not boil. [63]",120,-1
avial,6,Turn off the heat. Drizzle with raw coconut oil and scatter fresh curry leaves. Cover and let it rest for 5 minutes before serving. [63],-1,300
bhindi_masala,1,Wash and thoroughly pat dry the okra. [3] This is the most critical step to prevent slime. [3] Chop into ½-inch rounds. [3],300,-1
bhindi_masala,2,"Heat oil in a kadai. Fry the chopped okra on medium-high heat, stirring occasionally, until it is tender and no longer slimy. Remove from the pan and set aside. [3]",480,-1
bhindi_masala,3,"In the same oil, splutter cumin seeds. Sauté onions until translucent. Add ginger-garlic paste and cook for a minute. [3]",240,-1
bhindi_masala,4,Add tomatoes and cook until pulpy. Add spice powders and cook until aromatic. [3],240,-1
bhindi_masala,5,"Add the fried okra back to the pan, toss with the masala, and add amchur powder. [3] Simmer on low for 3 minutes for flavors to meld. Finish with garam masala and kasuri methi. [3]",180,-1
spicy_green_chutney,1,Thoroughly wash the cilantro and mint leaves. Ensure you only use mint leaves as the stems can be bitter. [36],180,-1
spicy_green_chutney,2,"Combine all ingredients, including the ice cubes, in a high-speed blender.",60,-1
spicy_green_chutney,3,"Blend to a smooth, fine paste. Add a teaspoon of extra chilled water only if needed to facilitate blending. The consistency should be a thick, spoonable paste.",360,-1
tamarind_chutney,1,Soak the tamarind block in hot water for at least 30 minutes.,-1,1800
tamarind_chutney,2,"Mash the soaked tamarind to separate the pulp from the fibers, then strain the mixture through a sieve into a saucepan, extracting all the pulp.",300,-1
tamarind_chutney,3,"Add jaggery and all spice powders to the tamarind pulp. Bring to a boil, stirring to dissolve the jaggery.",300,-1
tamarind_chutney,4,Reduce heat and simmer for 10-15 minutes until the chutney thickens. It will thicken more as it cools.,900,-1
dry_garlic_chutney,1,"On low-medium heat, dry roast peanuts, garlic, sesame seeds, and desiccated coconut separately until each is aromatic and lightly golden. [9]",600,-1
dry_garlic_chutney,2,Let all roasted ingredients cool completely.,-1,300
dry_garlic_chutney,3,"Combine all cooled ingredients in a grinder with chili powder and salt. Pulse in short bursts to create a coarse, dry powder.",180,-1
wet_garlic_chutney,1,Soak the dried red chilies in boiling water for 30 minutes to soften them.,-1,1800
wet_garlic_chutney,2,"Transfer the soaked chilies along with their water, garlic, lemon juice, and salt to a blender.",60,-1
wet_garlic_chutney,3,"Blend to a fine, smooth paste, adding a little more water only if necessary.",300,-1
aloo_tikki_chaat,1,"Boil potatoes until fork-tender but not mushy. Cool completely, then refrigerate uncovered for at least 4-5 hours or overnight to dry them out. [2]",-1,14400
aloo_tikki_chaat,2,"Peel and grate the cold potatoes. Add cilantro, ginger, green chilies, chaat masala, and cornstarch. Mix gently until just combined, do not overmix. [2]",300,-1
aloo_tikki_chaat,3,"Add salt just before frying. Shape the mixture into smooth, round patties about 1-2 inches thick. [13]",480,-1
aloo_tikki_chaat,4,"Heat oil in a skillet over medium heat. Shallow fry the tikkis for 4-6 minutes per side, until deep golden brown and crisp. [2]",1800,-1
aloo_tikki_chaat,5,"Place hot tikkis on a plate, top with chilled yogurt, sweet tamarind chutney, and spicy green chutney. Garnish with onions, sev, and a sprinkle of chaat masala. [13]",180,-1
bhel_puri,1,Dry roast the puffed rice in a large pan on low heat for 4-5 minutes until very crisp. Let it cool completely. [5],300,-1
bhel_puri,2,"In a large mixing bowl, combine the cooled puffed rice, crushed papdi, peanuts, potato, onion, tomato, and raw mango.",120,-1
bhel_puri,3,"Sprinkle with chaat masala and salt. Add the green, tamarind, and garlic chutneys to your taste, along with lemon juice.",60,-1
bhel_puri,4,Add the sev at the very end and mix everything swiftly with a large spoon for no more than 30 seconds. [5],30,-1
bhel_puri,5,Garnish with fresh cilantro and serve immediately.,30,-1
chole_bhature,1,"For Bhature: Knead a soft, smooth dough from flour, yogurt, baking soda, salt, sugar, and lukewarm water. Rest in a warm place for 2-4 hours. [20]",-1,7200
chole_bhature,2,For Chole: Pressure cook the overnight-soaked chickpeas with the tea bag/amla and salt for 20 minutes until very tender. [21],1200,-1
chole_bhature,3,"In a pan, heat ghee, sauté onion paste until golden brown, add ginger-garlic paste, then tomato puree and cook until oil separates. [21]",900,-1
chole_bhature,4,"Add chole masala and other spice powders. Add the boiled chickpeas with their water. Simmer for 20-30 minutes, mashing some chickpeas to thicken the gravy. [21]",1500,-1
chole_bhature,5,"While chole simmers, roll out the rested dough into ovals and deep-fry in hot oil. Press gently to help them puff up completely. [20]",900,-1
chole_bhature,6,Serve hot chole immediately with freshly fried bhature.,60,-1
dahi_vada,1,"Drain soaked lentils. Grind with ginger and green chilies to a smooth, thick paste, using minimal chilled water. [26]",480,-1
dahi_vada,2,Transfer batter to a bowl and beat with your hand or a whisk for 3-5 minutes until light and aerated. The batter should float when a drop is placed in water. [29],300,-1
dahi_vada,3,Deep fry lemon-sized portions of the batter in medium-hot oil until golden brown. [28],900,-1
dahi_vada,4,"Soak the hot, fried vadas in a bowl of hot water with salt and hing for 20-30 minutes. They will soften and swell. [28]",-1,1800
dahi_vada,5,Gently press each soaked vada between your palms to remove excess water and place in a serving dish. [26],300,-1
dahi_vada,6,Whisk chilled yogurt with powdered sugar and salt until smooth. Pour over the vadas. Refrigerate for at least 2 hours. [26],-1,7200
dahi_vada,7,"Serve chilled, drizzled with chutneys and sprinkled with roasted cumin and chili powder. [28]",120,-1
misal_pav,1,Pressure cook the sprouted moth beans with turmeric and salt for one whistle until soft but intact. [36],600,-1
misal_pav,2,"Prepare masala paste by sautéing onion, ginger, garlic, and dry coconut until golden, then grinding to a smooth paste with tomatoes. [36]",900,-1
misal_pav,3,"Heat oil, temper with mustard and cumin seeds. Add the masala paste and sauté until oil separates. Add misal masala and other spice powders. [36]",600,-1
misal_pav,4,"Add the cooked moth beans with their water, tamarind paste, and 4-5 cups of hot water to create the gravy. Boil and then simmer for 15 minutes for the oily layer (tari) to form. [36]",900,-1
misal_pav,5,"To serve, place the thick sprout curry (usal) in a bowl, pour the thin spicy gravy (kat) over it, top with farsan, chopped onion, and coriander. Serve with lemon and pav. [36]",180,-1
veg_momos,1,"Knead a firm, smooth dough from flour, salt, and warm water. Rest, covered, for at least 30 minutes. [39]",-1,1800
veg_momos,2,"Salt the chopped cabbage, let it sit for 15 minutes, then squeeze out all excess water thoroughly. [42]",-1,900
veg_momos,3,"Sauté ginger and garlic, then add onions, carrots, and the squeezed cabbage. Stir-fry on high heat for 2-3 minutes. Season with soy sauce, salt, and pepper. Cool completely. [39]",480,-1
veg_momos,4,"Roll out small, thin wrappers from the dough. Place a spoonful of filling, then fold and pleat to seal. [39]",900,-1
veg_momos,5,"Steam the momos in a greased steamer over boiling water for 10-12 minutes, until the wrapper is translucent and non-sticky. [39]",720,-1
chicken_momos,1,"Knead a firm, smooth dough from flour, salt, and warm water. Rest, covered, for at least 30 minutes. [39]",-1,1800
chicken_momos,2,"For the filling, combine raw chicken mince, spring onions, ginger, garlic, soy sauce, oil/butter, salt, and pepper. Mix thoroughly. [41]",480,-1
chicken_momos,3,"Roll out small, thin wrappers from the dough. Place a spoonful of the raw chicken filling, then fold and pleat to seal tightly. [39]",900,-1
chicken_momos,4,"Steam the momos in a greased steamer over boiling water for 12-15 minutes, until the wrapper is translucent and the filling is cooked through. [39]",900,-1
mixed_veg_pakora,1,"In a large bowl, combine the julienned vegetables with salt, ginger, and green chilies. Mix and let rest for 10 minutes to release moisture. [52]",-1,600
mixed_veg_pakora,2,"Add gram flour, rice flour, and all spices to the vegetables. Mix well without adding water initially. The vegetable moisture should form a thick, sticky mass. Add 1-2 tbsp water only if essential. [52]",240,-1
mixed_veg_pakora,3,"Heat oil to medium-high. Drop spoonfuls of the mixture into the oil, without overcrowding. [51]",300,-1
mixed_veg_pakora,4,"Fry for 3-5 minutes, turning, until deep golden brown and crispy. Drain on paper towels and serve hot with chutney. [51]",600,-1
golgappa,1,"For Puris: Knead a firm, elastic dough from semolina, flour, salt, and lukewarm water. Rest, covered, for 30 minutes. [63]",-1,1800
golgappa,2,"Roll the dough very thin and cut small discs. Deep-fry in medium-hot oil, nudging them to help them puff. Fry until golden and crisp. Cool completely. [64]",1200,-1
golgappa,3,"For Pani: Blend mint, cilantro, ginger, green chilies, and tamarind to a smooth paste. Strain the paste, add 4 cups of chilled water, roasted cumin powder, chaat masala, and black salt. [4]",600,-1
golgappa,4,"For Filling: Mix boiled, diced potatoes and chickpeas with salt and spices. [4]",180,-1
golgappa,5,"To serve, crack a hole in a puri, add the filling, dunk it in the pani, and eat immediately.",60,-1
pav_bhaji,1,"Pressure cook the mixed vegetables (except capsicum) with water and salt for 15 minutes until very soft. Lightly mash them, retaining the cooking water. [73]",900,-1
pav_bhaji,2,"In a large pan, heat 3 tbsp butter. Sauté onions until translucent, add ginger-garlic paste, then capsicum and cook for 3 minutes. [72]",480,-1
pav_bhaji,3,"Add tomatoes and cook until mushy. Add all spice powders, including the pav bhaji masala, and cook until butter separates. [73]",420,-1
pav_bhaji,4,"Add the mashed vegetables and their water to the pan. Using a potato masher, mash and mix everything together for 5-7 minutes until well combined. [73]",420,-1
pav_bhaji,5,"Simmer for 10 minutes, adding hot water to adjust consistency. Finish with lemon juice, more butter, and cilantro. [72]",600,-1
pav_bhaji,6,"Toast pav rolls on a tawa with butter and a pinch of pav bhaji masala. Serve hot with the bhaji, chopped onions, and a lemon wedge. [72]",300,-1
kanda_poha,1,"Rinse the thick poha in a colander under running water for a minute until soft. Drain completely and let it rest for 10-15 minutes. Add salt, sugar, and turmeric and toss gently. [81]",-1,900
kanda_poha,2,Heat oil in a pan. Fry peanuts until crunchy and set aside. [80],180,-1
kanda_poha,3,"In the same oil, temper with mustard seeds, cumin, asafoetida, and curry leaves. Add onions and sauté until translucent. [80]",300,-1
kanda_poha,4,Add the prepared poha and fried peanuts to the pan. Toss gently to combine and heat through. [80],180,-1
kanda_poha,5,Cover and steam on low heat for 2-3 minutes. Finish with lemon juice and garnish with fresh cilantro and coconut. [89],180,-1
indori_poha,1,"Rinse and drain poha as for Kanda Poha. Mix the damp flakes with salt, sugar, and turmeric. [82]",-1,900
indori_poha,2,"Heat oil, temper with mustard seeds and fennel seeds. Pour this tempering over the poha and mix. [83]",180,-1
indori_poha,3,Place the poha mixture in a steamer or on a plate over boiling water. Sprinkle with milk. Cover and steam for 10 minutes until fluffy. [29],600,-1
indori_poha,4,"To serve, garnish generously with chopped onions, Ratlami sev, pomegranate arils, and a sprinkle of Jeeravan masala and lemon juice. [82]",120,-1
samosa,1,"For the pastry, rub ghee into the flour, salt, and ajwain until it resembles breadcrumbs. Knead a stiff, tight dough with cold water. Rest, covered, for 30-40 minutes. [92]",-1,2400
samosa,2,"For the filling, heat oil, splutter whole spices. Sauté ginger and green chilies, then add peas and potatoes. Add powdered spices and amchur, mix, and cook for 3 minutes. Cool completely. [92]",600,-1
samosa,3,"Roll a ball of dough into an oval and cut it in half. Form a cone, fill it with the potato mixture, and seal the edges firmly. [93]",600,-1
samosa,4,Heat oil on low to medium-low. Slide in the samosas and fry slowly for 10-15 minutes until pale golden and firm. [92],900,-1
samosa,5,Increase heat to medium and continue frying until deep golden brown and crisp. [92],300,-1
vada_pav,1,"For the vada filling, temper oil with mustard seeds, curry leaves, and asafoetida. Add ginger-garlic-chili paste, then add this tempering to the mashed potatoes with turmeric and salt. Mix and shape into balls. [98]",600,-1
vada_pav,2,"Prepare a thick, smooth batter from gram flour, rice flour, spices, and water. [99]",300,-1
vada_pav,3,Dip each potato ball in the batter and deep-fry in medium-hot oil until golden and crisp. [98],900,-1
vada_pav,4,Prepare the dry and green chutneys as per the master recipes.,600,-1
vada_pav,5,"To assemble, slit a pav roll, spread green chutney, sprinkle generously with dry garlic chutney, place the hot vada inside, and press gently. Serve with a fried green chili. [100]",180,-1
khaman_dhokla,1,"The key to a successful dhokla is speed and readiness. Before making the batter, prepare the steaming setup. Grease a 5 or 6-inch round or square pan with oil. In a large pot or steamer, add 2-3 cups of water, place a trivet inside, and bring the water to a rolling boil over medium-high heat. The steamer must be hot and ready before the batter is mixed with Eno. [2, 5]",300,-1
khaman_dhokla,2,"In a large mixing bowl, sift the besan and sooji. [3] In a separate bowl, combine 1 cup of water, lemon juice, oil, sugar, salt, ginger-green chili paste, and turmeric powder, and whisk until dissolved. Pour this into the dry ingredients and whisk to a smooth, flowing batter. [3] Whisk vigorously in one direction for one full minute and let the batter rest for 10 minutes. [1, 5]",-1,600
khaman_dhokla,3,"Check that the steamer is boiling vigorously. Sprinkle Eno over the batter, pour 1 tbsp of water over it, and mix gently until just incorporated. Immediately pour into the greased pan, place in the steamer, cover, and steam on medium-high for 20 minutes, undisturbed. [2] After 20 minutes, turn off the heat and check with a toothpick. Let the dhokla rest in the pot for another 5 minutes before removing. [5]",-1,1500
khaman_dhokla,4,"While the dhokla cools, heat oil for tempering. Add mustard seeds, curry leaves, green chilies, hing, and sesame seeds. Carefully add ⅓ cup of water, 1 teaspoon of sugar, and a pinch of salt, and bring to a boil. [1, 3] Cut the cooled dhokla into squares, pour the warm tempering liquid over it, and garnish with coconut and coriander. [2]",300,-1
gobi_manchurian,1,"In a large pot, bring 4 cups of salted water to a boil. Add cauliflower florets and blanch for exactly 2 minutes. [7] Immediately drain and transfer to ice-cold water to stop cooking, then drain thoroughly and pat dry. [7]",600,-1
gobi_manchurian,2,"Heat 2 tbsp oil in a wok over high heat. Stir-fry garlic, ginger, chilies, onion, and the white parts of the spring onion for a minute. Add capsicum and sauté until slightly softened but crisp. [7]",300,-1
gobi_manchurian,3,"Lower heat, add all sauces (ketchup, chili, soy), vinegar, pepper, and salt. Stir in the cornstarch slurry to thicken the sauce into a glaze. Keep on lowest heat. [7]",300,-1
gobi_manchurian,4,"Whisk batter ingredients into a smooth, medium consistency paste. Add the dry gobi florets and toss to coat. [7]",300,-1
gobi_manchurian,5,Heat oil to 350°F (175°C). Deep fry battered florets in small batches for 4-6 minutes until deep golden brown and very crisp. [6] Drain on a wire rack.,900,-1
gobi_manchurian,6,Turn the heat under the sauce to high. Add all the crispy gobi and the green parts of the spring onion. Toss vigorously for 30-60 seconds to coat everything in the glaze. [7],60,-1
gobi_manchurian,7,Transfer to a platter and serve instantly while it is still hot and crispy.,60,-1
khasta_kachori,1,"Drain soaked moong dal and grind to a coarse paste without water. Heat oil, sauté hing and crushed seeds, then roast besan. Add the dal paste and all spice powders, cooking for 7-8 minutes until the mixture is dry and crumbly. Cool completely. [12]",600,-1
khasta_kachori,2,"Rub 2 tbsp of oil into the maida and salt until it resembles breadcrumbs. Knead a firm, pliable dough with cold water. Cover with a damp cloth and rest for 30 minutes. [11]",-1,2100
khasta_kachori,3,"Divide dough and filling into 8-10 portions. Flatten a dough ball, place the filling, and seal it tightly. Gently flatten into a 3-inch kachori. [14]",600,-1
khasta_kachori,4,"Heat oil on a low flame. Gently slide in the kachoris and fry slowly for 15-20 minutes, turning occasionally, until deep golden brown and crisp. This slow frying is essential. [11]",-1,1080
raj_kachori,1,"Mix rava, flours, salt, baking soda, and oil. Knead a very firm dough with water for 10 minutes. Cover with a moist cloth and rest for 30 minutes. [13]",-1,2400
raj_kachori,2,Roll a ball of dough into a 4-5 inch circle. Slide it into medium-hot oil and gently nudge it to help it puff up completely like a large poori. [13],300,-1
raj_kachori,3,"Reduce heat to medium-low and fry, flipping, until the shell is deep golden brown and very crisp. Cool completely. [13]",900,-1
raj_kachori,4,"To serve, crack a hole in the top of a cooled shell. Layer the fillings inside: potatoes, chickpeas, yogurt, chutneys, spices, sev, and garnishes. Serve immediately. [13]",300,-1
khandvi,1,"Prepare 3-4 large steel plates by turning them upside down; do not grease them. [16] In a heavy-bottomed pan (off the heat), whisk all batter ingredients until completely smooth. [17]",420,-1
khandvi,2,"Place the pan on a medium-low flame and stir constantly and vigorously with a whisk for 10-12 minutes. The batter will thicken into a smooth, glossy paste. [16]",660,-1
khandvi,3,"Work very quickly. Pour the hot paste onto the prepared plates and immediately spread it into a paper-thin, even layer with a spatula. [17]",240,-1
khandvi,4,Let the sheets cool for 5-10 minutes until set. Cut them into 2-inch wide strips and carefully roll each strip into a tight roll. [16],-1,600
khandvi,5,"Prepare a tempering by heating oil and crackling mustard seeds, sesame seeds, chilies, and curry leaves. Pour this over the Khandvi rolls and garnish with coconut and coriander. [16, 17]",180,-1
rava_uttapam,1,"In a mixing bowl, whisk rava, yogurt, and ½ cup of water to a smooth paste. Cover and let it rest for 30 minutes for the rava to soften and swell. [20]",-1,1800
rava_uttapam,2,"After resting, add salt and a few more tablespoons of water to the thickened batter to achieve a thick but pourable consistency. Add Eno (if using) and mix gently. [20]",120,-1
rava_uttapam,3,Heat a greased tawa. Pour a ladleful of batter and spread gently into a thick circle. Immediately sprinkle with chopped vegetables and press them in lightly. [20],180,-1
rava_uttapam,4,"Drizzle oil around the edges, cover, and cook for 2-3 minutes until the bottom is golden. Flip and cook the other side for 2 minutes until the vegetables are caramelized. [20]",300,-1
galouti_kebab,1,"Grind the mutton keema in a food processor until it becomes a very fine, smooth paste. [23] Prepare the Galouti masala by dry roasting and grinding the whole spices. [25]",600,-1
galouti_kebab,2,"In a large bowl, combine the meat paste with all other ingredients (papaya paste, ginger-garlic, masala, binders, pastes, essences, salt). Knead well for 10 minutes. Cover and marinate in the refrigerator for 1-4 hours. [26]",-1,7200
galouti_kebab,3,"Optional: To add a smoky flavor, place a hot coal in a small bowl within the meat mixture, pour ghee over it, and immediately cover tightly for 5-10 minutes to trap the smoke. [26]",300,-1
galouti_kebab,4,"Gently shape the very soft mixture into small, flat patties with greased palms. [26] Shallow fry in a generous amount of ghee on medium-low heat for 2-3 minutes per side until a dark brown crust forms. Handle delicately. [26]",900,-1
shammi_kebab,1,"In a pressure cooker, combine meat, soaked dal, rough chopped onion, ginger, garlic, chilies, and whole spices. Add salt, turmeric, and water. Cook until meat is fall-apart tender. [28]",1200,-1
shammi_kebab,2,"If any liquid remains, cook on high heat, stirring constantly, until the mixture is absolutely dry. Cool completely. [27]",300,-1
shammi_kebab,3,Discard whole spices. Grind the cooled meat-dal mixture to a paste without adding water. [28],300,-1
shammi_kebab,4,"In a bowl, combine the ground paste with finely chopped onion, chilies, herbs, garam masala, and the beaten egg. Mix well. [28]",300,-1
shammi_kebab,5,"Shape the mixture into thick, round patties. Shallow fry in ghee or oil on medium heat for 3-4 minutes per side until deep brown and crisp. [28]",600,-1
lamb_seekh_kebab,1,"In a large bowl, combine minced lamb with all other ingredients (squeezed vegetables, herbs, pastes, spices, lemon juice). [30, 31]",600,-1
lamb_seekh_kebab,2,Knead the mixture with your hands for 5-7 minutes until it becomes sticky and cohesive. Cover and chill in the refrigerator for at least 2 hours. [31],-1,7200
lamb_seekh_kebab,3,"With wet hands, take a portion of the chilled mixture and press it firmly onto a metal skewer, shaping it into a long, even cylinder. [31]",600,-1
lamb_seekh_kebab,4,"Grill over high heat on a barbecue or under a broiler for 10-12 minutes, turning frequently and basting with butter, until browned and cooked through. [30]",720,-1
veg_seekh_kebab,1,"Sauté onion, ginger-garlic paste, and chili. Add besan and roast until fragrant. Add mixed vegetables and cook until all moisture has evaporated. Cool this mixture. [29]",900,-1
veg_seekh_kebab,2,"In a bowl, combine the cooled vegetable mix with mashed potatoes, breadcrumbs, cashews, spices, and lemon juice. Knead into a firm dough. [29]",300,-1
veg_seekh_kebab,3,"With greased hands, mold the mixture onto skewers. Roast on a hot, greased tawa, turning periodically and basting with oil, until all sides are golden brown and crisp. [29]",1800,-1
chicken_tikka,1,"Apply the first marinade (lemon juice, salt, ginger-garlic, chili powder) to the chicken cubes. Cover and rest for 30 minutes. [36]",-1,1800
chicken_tikka,2,"Whisk all second marinade ingredients into a smooth, thick paste. Apply this to the chicken, ensuring it is well-coated. Cover and refrigerate for at least 8 hours, or overnight. [36]",-1,28800
chicken_tikka,3,"Preheat oven to 450°F (240°C). Thread the marinated chicken onto skewers, alternating with onion and bell pepper. [36]",900,-1
chicken_tikka,4,"Bake on a wire rack for 10 minutes, then flip, baste with butter, and bake for another 8-10 minutes until cooked through and charred at the edges. Broil for the last 2-3 minutes for extra char. [36]",1200,-1
gajar_ka_halwa,1,"Thoroughly wash, peel, and finely grate the carrots. In a small pan, heat a teaspoon of ghee and roast the chopped nuts until golden; set aside.",900,-1
gajar_ka_halwa,2,"In a heavy-bottomed pan, sauté the grated carrots in 1 tablespoon of ghee for 5-6 minutes if using regular orange carrots. Pour in the milk, bring to a simmer, and cook on medium-low, stirring frequently, until all the milk has evaporated. [28]",1800,-1
gajar_ka_halwa,3,"Add the sugar and continue to cook, stirring as the sugar melts and the mixture thickens again. Add the remaining 1-2 tablespoons of ghee and sauté for another 2-3 minutes until the halwa is glossy and pulls away from the sides. [28]",600,-1
gajar_ka_halwa,4,Turn off the heat and stir in the cardamom powder and roasted nuts. [28],60,-1
gujiya,1,"Rub 4 tbsp of melted ghee into the flour until it resembles breadcrumbs. Gradually add water to knead a firm, stiff dough. Cover with a damp cloth and rest for 30 minutes. [3]",-1,2400
gujiya,2,"Roast nuts, coconut, and khoya separately in a little ghee until fragrant and light golden. Let the mixture cool completely, then stir in the sugar and cardamom powder. [3]",900,-1
gujiya,3,"Roll small balls of dough into thin circles. Place filling on one half, brush edges with a flour-water paste, and seal using a mold or by crimping the edges by hand. [3]",900,-1
gujiya,4,"Heat oil on a low to medium-low flame. Fry the gujiyas in batches for 8-10 minutes, flipping occasionally, until evenly golden brown and crisp. [3]",1800,-1
jalebi,1,"Whisk flours and baking soda with water to form a smooth, flowing batter. Cover and leave in a warm place to ferment for 12 to 24 hours. [11]",-1,86400
jalebi,2,"Prepare the sugar syrup by cooking sugar, water, and saffron until it reaches a one-string consistency. Add lemon juice to prevent crystallization and keep warm. [11]",900,-1
jalebi,3,Pour the fermented batter into a squeezy bottle. Heat ghee or oil to a medium temperature. Pipe the batter in spirals into the hot oil and fry until crisp and golden on both sides. [11],1800,-1
jalebi,4,"Immediately remove the fried jalebi and soak it in the warm sugar syrup for 1-2 minutes, turning once. [11]",120,-1
gulab_jamun,1,"Mash khoya until completely smooth. Add grated paneer and knead for 10-15 minutes until the mixture is very smooth. Gently mix in flour, sooji, and baking powder to form a soft dough. Cover and rest for 30 minutes. [1, 2]",-1,2700
gulab_jamun,2,Prepare a sticky sugar syrup by simmering sugar and water for 5-6 minutes. Turn off the heat and add rose water. Keep warm. [1],600,-1
gulab_jamun,3,"Shape the rested dough into small, smooth, crack-free balls.",600,-1
