Recipe Id,Name,Amount,Unit,Is local
sarson_ka_saag_makki_di_roti,Maize Flour (Makki ka Atta),2.25,"cups (2 for roti, 2 tbsp for saag)",False
sarson_ka_saag_makki_di_roti,Onions,2.0,medium,False
sarson_ka_saag_makki_di_roti,Tomatoes,3.0,medium,False
sarson_ka_saag_makki_di_roti,Ghee or White Butter,-1.0,for cooking and serving,False
gatte_ki_sabzi,Gram Flour (Besan),1.0,cup,False
gatte_ki_sabzi,Yogurt (Dahi),1.0,"cup, whisked",False
gatte_ki_sabzi,Ghee,3.0,tbsp,False
gatte_ki_sabzi,Onions,1.0,"cup, finely chopped",False
gatte_ki_sabzi,"Crushed Whole Spices (Coriander, Cumin, Fennel, Carom seeds)",1.0,tsp total,False
undhiyu,Surti Papdi (Indian Flat Beans),1.25,cups,True
undhiyu,Purple Yam (Kand),1.5,cups,True
undhiyu,Methi Muthia,1.0,batch (see instructions),False
undhiyu,Green Masala Stuffing,1.0,batch (see instructions),False
undhiyu,"Mixed winter vegetables (baby potatoes, small brinjals, raw bananas)",3.0,cups,False
papaya_khar,Raw Papaya (Omita),1.0,small (300g),False
papaya_khar,Khar or Baking Soda,0.25,tsp baking soda in 0.5 cup water,False
papaya_khar,Mustard Oil,2.0,tbsp,False
papaya_khar,Panch Phoron (Bengali five-spice),0.5,tsp,True
papaya_khar,Potato,1.0,small (optional),False
avial,"Mixed Vegetables (Drumsticks, Yam, Plantain, Ash Gourd, etc.)",4.0,"cups, cut into 2-inch batons",False
avial,Fresh Grated Coconut,1.0,cup,False
avial,Yogurt (Curd),1.0,"cup, whisked",False
avial,Coconut Oil,2.0,tbsp,False
avial,Cumin Seeds,1.0,tsp,False
avial,Green Chilies,3.0,,False
avial,Curry Leaves,15.0,fresh leaves,False
bhindi_masala,Okra (Bhindi),250.0,g,False
bhindi_masala,Oil,4.0,tbsp,False
bhindi_masala,Onion,1.0,"medium, thinly sliced",False
bhindi_masala,Tomatoes,2.0,"medium, finely chopped",False
bhindi_masala,Amchur Powder (Dry Mango Powder),0.5,tsp,False
bhindi_masala,Ginger-Garlic Paste,1.0,tsp,False
spicy_green_chutney,Fresh Cilantro (with tender stems),2.0,"cups, tightly packed",False
spicy_green_chutney,Fresh Mint Leaves (no stems),1.0,"cup, tightly packed",False
spicy_green_chutney,Indian Green Chilies,3.0,adjusted to taste,False
spicy_green_chutney,Ginger,1.0,"inch piece, chopped",False
spicy_green_chutney,Garlic Cloves,2.0,large,False
spicy_green_chutney,Lemon Juice,1.0,tbsp,False
spicy_green_chutney,Plain Yogurt,1.0,tbsp (optional),False
spicy_green_chutney,Cumin Seeds,0.5,tsp,False
spicy_green_chutney,Salt,0.5,tsp,False
spicy_green_chutney,Black Salt (Kala Namak),0.25,tsp (optional),False
spicy_green_chutney,Ice Cubes,3.0,or 3 tbsp chilled water,False
tamarind_chutney,Seedless Tamarind Block,0.5,cup,False
tamarind_chutney,Jaggery (Gur) or Dates,0.5,"cup, grated",False
tamarind_chutney,Hot Water,2.0,cups,False
tamarind_chutney,Roasted Cumin Powder,0.5,tsp,False
tamarind_chutney,Ginger Powder (Sonth),0.5,tsp,False
tamarind_chutney,Kashmiri Red Chili Powder,0.25,tsp,False
tamarind_chutney,Salt,0.5,tsp,False
tamarind_chutney,Black Salt (Kala Namak),0.25,tsp,False
dry_garlic_chutney,Desiccated Coconut,0.5,cup,False
dry_garlic_chutney,Garlic Cloves,12.0,"large, peeled",False
dry_garlic_chutney,Raw Peanuts,0.25,cup,False
dry_garlic_chutney,White Sesame Seeds,2.0,tbsp,False
dry_garlic_chutney,Kashmiri Red Chili Powder,1.5,tbsp,False
dry_garlic_chutney,Salt,0.5,tsp,False
wet_garlic_chutney,Whole Dry Kashmiri Red Chilies,12.0,stems removed,False
wet_garlic_chutney,Garlic Cloves,12.0,"large, peeled",False
wet_garlic_chutney,Lemon Juice or Vinegar,1.0,tbsp,False
wet_garlic_chutney,Salt,0.5,tsp,False
wet_garlic_chutney,Boiling Water,0.5,cup,False
aloo_tikki_chaat,"Starchy Potatoes (e.g., Russet)",650.0,g,False
aloo_tikki_chaat,Cornstarch or Rice Flour,4.0,tbsp,False
aloo_tikki_chaat,Grated Ginger,1.0,tsp,False
aloo_tikki_chaat,Green Chilies,2.0,finely chopped,False
aloo_tikki_chaat,Chaat Masala,1.0,tsp,False
aloo_tikki_chaat,Cilantro,2.0,"tbsp, chopped",False
aloo_tikki_chaat,Oil or Ghee,1.0,"cup, for shallow frying",False
aloo_tikki_chaat,Plain Yogurt,2.0,"cups, whisked for serving",False
bhel_puri,Puffed Rice (Murmura),4.0,cups,False
bhel_puri,Nylon Sev,0.5,cup,False
bhel_puri,Papdi,6.0,crushed,False
bhel_puri,Roasted Peanuts,2.0,tbsp,False
bhel_puri,Boiled Potato,1.0,"medium, finely diced",False
bhel_puri,Red Onion,1.0,"small, finely chopped",False
bhel_puri,Tomato,1.0,"small, deseeded and finely chopped",False
bhel_puri,Raw Mango,2.0,"tbsp, finely chopped (seasonal)",False
bhel_puri,Lemon Juice,1.0,tbsp,False
bhel_puri,Chaat Masala,0.5,tsp,False
chole_bhature,Dried White Chickpeas,1.0,"cup, soaked overnight",False
chole_bhature,Black Tea Bag or Dried Amla,1.0,unit,True
chole_bhature,Onion,2.0,"medium, made into paste",False
chole_bhature,Tomato Puree,1.0,cup,False
chole_bhature,Chole Masala Powder,2.0,tbsp,False
chole_bhature,All-Purpose Flour (Maida),2.0,cups (for bhature),False
chole_bhature,Sour Yogurt,0.5,cup (for bhature),False
chole_bhature,Baking Soda,0.25,tsp (for bhature),False
chole_bhature,Oil,1.0,for deep frying,False
dahi_vada,Urad Dal (Skinned Black Gram),1.0,"cup, soaked 5-6 hours",False
dahi_vada,Moong Dal (Skinned Mung Lentils),0.25,"cup, soaked 5-6 hours",False
dahi_vada,Ginger,1.0,inch piece,False
dahi_vada,Green Chilies,2.0,,False
dahi_vada,Full-fat Plain Yogurt,3.0,"cups, chilled and whisked",False
dahi_vada,Powdered Sugar,2.0,tbsp,False
dahi_vada,Asafoetida (Hing),1.0,pinch,False
dahi_vada,Oil,1.0,for deep frying,False
misal_pav,Sprouted Moth Beans (Matki),2.0,cups,False
misal_pav,Onion-Coconut Masala Paste,1.0,batch (see instructions),False
misal_pav,Misal Masala or Goda Masala,3.0,tbsp,True
misal_pav,Tamarind Paste or Kokum,1.0,tsp,False
misal_pav,Oil,0.33,cup,False
misal_pav,Farsan (Savory Fried Mix),2.0,"cups, for topping",False
misal_pav,Pav Bread Rolls,8.0,for serving,False
veg_momos,All-Purpose Flour (Maida),2.0,cups,False
veg_momos,Cabbage,2.0,"cups, finely chopped",False
veg_momos,Carrots,1.0,"cup, grated",False
veg_momos,Onion,1.0,"medium, finely chopped",False
veg_momos,Ginger & Garlic,1.0,"tbsp, minced",False
veg_momos,Soy Sauce,1.0,tsp,False
chicken_momos,All-Purpose Flour (Maida),2.0,cups,False
chicken_momos,Minced Chicken,200.0,g,False
chicken_momos,Spring Onions,0.5,"cup, chopped",False
chicken_momos,Ginger & Garlic,1.0,"tbsp, minced",False
chicken_momos,Soy Sauce,1.0,tsp,False
chicken_momos,Oil or Melted Butter,1.0,tbsp,False
mixed_veg_pakora,Mixed Vegetables,3.0,"cups, julienned (onion, potato, cabbage, spinach)",False
mixed_veg_pakora,Gram Flour (Besan),1.0,cup,False
mixed_veg_pakora,Rice Flour,3.0,tbsp,False
mixed_veg_pakora,Ajwain (Carom Seeds),1.0,tsp,False
mixed_veg_pakora,Turmeric Powder,0.5,tsp,False
mixed_veg_pakora,Oil,1.0,for deep frying,False
golgappa,Fine Semolina (Sooji),1.0,cup,False
golgappa,All-Purpose Flour,2.0,tbsp,False
golgappa,Mint Leaves,1.0,cup (for pani),False
golgappa,Cilantro,0.5,cup (for pani),False
golgappa,Tamarind Pulp,2.0,tbsp (for pani),False
golgappa,Boiled Potatoes & Chickpeas,2.0,cups (for filling),False
pav_bhaji,"Mixed Vegetables (Potatoes, Cauliflower, Peas, Carrots)",5.0,"cups, chopped",False
pav_bhaji,Butter,8.0,tbsp,False
pav_bhaji,Pav Bhaji Masala,3.0,tbsp,False
pav_bhaji,Onions,2.0,"medium, finely chopped",False
pav_bhaji,Capsicum (Bell Pepper),1.0,"medium, finely chopped",False
pav_bhaji,Tomatoes,3.0,"medium, finely chopped",False
pav_bhaji,Kashmiri Red Chili Powder,2.0,tsp,False
pav_bhaji,Pav Bread Rolls,12.0,for serving,False
kanda_poha,Thick Poha (Flattened Rice),2.0,cups,False
kanda_poha,Onion,1.0,"large, chopped",False
kanda_poha,Raw Peanuts,0.25,cup,False
kanda_poha,Oil,2.0,tbsp,False
kanda_poha,Mustard Seeds,1.0,tsp,False
kanda_poha,Curry Leaves,10.0,leaves,False
kanda_poha,Turmeric Powder,0.5,tsp,False
kanda_poha,Sugar,1.0,tsp,False
indori_poha,Thick Poha (Flattened Rice),2.0,cups,False
indori_poha,Fennel Seeds (Saunf),1.0,tsp,False
indori_poha,Jeeravan Masala,1.0,"tsp, for sprinkling",True
indori_poha,Ratlami Sev,1.0,"cup, for garnish",True
indori_poha,Sugar,2.0,tbsp,False
indori_poha,Milk,0.25,"cup, for sprinkling",False
indori_poha,Pomegranate Arils,0.25,"cup, for garnish",False
samosa,All-Purpose Flour (Maida),2.0,cups,False
samosa,Ghee or Oil (for dough),0.25,cup,False
samosa,Ajwain (Carom Seeds),1.0,tsp,False
samosa,Potatoes,4.0,"medium, boiled and crumbled",False
samosa,Green Peas,0.5,cup,False
samosa,"Whole Spices (Coriander, Cumin, Fennel seeds)",1.0,"tbsp, coarsely crushed",False
samosa,Amchur (Dry Mango Powder),1.0,tsp,False
samosa,Oil,1.0,for deep frying,False
vada_pav,Potatoes,3.0,"medium, boiled and mashed",False
vada_pav,Ginger-Garlic-Chili Paste,1.0,tbsp,False
vada_pav,Gram Flour (Besan),1.0,cup (for batter),False
vada_pav,Rice Flour,2.0,tbsp (for batter),False
vada_pav,Mustard Seeds,1.0,tsp,False
vada_pav,Curry Leaves,8.0,leaves,False
vada_pav,Pav Bread Rolls,8.0,for serving,False
vada_pav,Oil,1.0,for deep frying,False
khaman_dhokla,fine besan (gram flour),1.5,cups (160g),False
khaman_dhokla,"sooji (semolina/rava), fine variety",2.0,tbsp,False
khaman_dhokla,water,1.0,"cup (240 ml), plus more as needed",False
khaman_dhokla,lemon juice (or ¾ tsp citric acid),1.5,tbsp,False
khaman_dhokla,oil (any neutral flavor oil),1.5,tbsp,False
khaman_dhokla,sugar,2.0,tbsp,False
khaman_dhokla,salt,1.0,tsp,False
khaman_dhokla,ginger-green chili paste,1.0,tsp,False
khaman_dhokla,turmeric powder,0.25,tsp,False
khaman_dhokla,"Eno fruit salt (plain, unflavored)",1.0,tsp,False
khaman_dhokla,oil,2.0,tsp,False
khaman_dhokla,mustard seeds,0.75,tsp,False
khaman_dhokla,curry leaves,1.0,sprig (7-8 leaves),False
khaman_dhokla,"green chilies, slit lengthwise",1.5,,False
khaman_dhokla,hing (asafoetida),0.125,tsp,False
khaman_dhokla,white sesame seeds (optional),1.0,tsp,False
khaman_dhokla,water,0.33,cup (80 ml),False
khaman_dhokla,sugar,1.0,tsp,False
khaman_dhokla,salt,-1.0,A pinch,False
khaman_dhokla,fresh grated coconut (optional),2.0,tbsp,False
khaman_dhokla,finely chopped coriander leaves (optional),2.0,tbsp,False
gobi_manchurian,cauliflower,1.0,medium head (approx. 500g),False
gobi_manchurian,"water, for blanching",4.0,cups,False
gobi_manchurian,salt,1.0,tsp,False
gobi_manchurian,ice-cold water,1.0,cup,False
gobi_manchurian,maida (all-purpose flour),0.75,cup,False
gobi_manchurian,cornstarch (corn flour),0.25,cup,False
gobi_manchurian,Kashmiri red chili powder (for color),0.5,tsp,False
gobi_manchurian,ginger-garlic paste,0.5,tsp,False
gobi_manchurian,salt,0.5,tsp,False
gobi_manchurian,water,0.5,"cup, or as needed",False
gobi_manchurian,Oil,-1.0,for deep frying,False
gobi_manchurian,oil,2.0,tbsp,False
gobi_manchurian,"garlic, finely chopped",3.0,cloves,False
gobi_manchurian,"ginger, finely chopped",1.0,inch,False
gobi_manchurian,"green chilies, slit",1.5,,False
gobi_manchurian,"onion, finely chopped",0.25,cup,False
gobi_manchurian,spring onion (scallion),0.25,"cup, whites and greens separated",False
gobi_manchurian,"capsicum (bell pepper), cubed",0.5,cup,False
gobi_manchurian,tomato ketchup or sauce,2.0,tbsp,False
gobi_manchurian,red chili sauce,1.0,tbsp,False
gobi_manchurian,soy sauce,2.0,tsp,False
gobi_manchurian,rice vinegar,1.0,tsp,False
gobi_manchurian,"black pepper, crushed",0.25,tsp,False
gobi_manchurian,salt,0.25,tsp,False
gobi_manchurian,Cornstarch,1.0,"tsp, mixed with ¼ cup cold water",False
khasta_kachori,maida (all-purpose flour),1.0,cup,False
khasta_kachori,"oil or ghee, for moyan",2.0,tbsp,False
khasta_kachori,salt,0.25,tsp,False
khasta_kachori,cold water,0.25,"cup, or as needed",False
khasta_kachori,yellow moong dal,0.25,"cup, soaked for 3 hours",False
khasta_kachori,besan (gram flour),1.0,tbsp,False
khasta_kachori,oil,1.0,tbsp,False
khasta_kachori,"fennel seeds (saunf), coarsely crushed",1.0,tsp,False
khasta_kachori,"coriander seeds, coarsely crushed",1.0,tsp,False
khasta_kachori,red chili powder,0.5,tsp,False
khasta_kachori,amchur (dry mango powder),0.5,tsp,False
khasta_kachori,garam masala,0.25,tsp,False
khasta_kachori,hing (asafoetida),0.125,tsp,False
khasta_kachori,salt,0.5,tsp,False
khasta_kachori,Oil or ghee,-1.0,for deep frying,False
raj_kachori,fine rava (sooji/semolina),1.0,cup,False
raj_kachori,whole wheat flour (atta),3.0,tbsp,False
raj_kachori,besan (gram flour),2.0,tbsp,False
raj_kachori,salt,0.5,tsp,False
raj_kachori,baking soda,0.125,tsp,False
raj_kachori,oil,1.0,tsp,False
raj_kachori,water,0.5,"cup, as needed",False
raj_kachori,Oil,-1.0,for deep frying,False
raj_kachori,boiled potato cubes,1.5,tbsp,False
raj_kachori,boiled black chickpeas (kala chana),1.5,tbsp,False
raj_kachori,boiled moong sprouts (optional),1.0,tbsp,False
raj_kachori,"sweetened, beaten yogurt (dahi)",2.5,tbsp,False
raj_kachori,green coriander chutney,1.0,tbsp,False
raj_kachori,sweet tamarind chutney,1.0,tbsp,False
raj_kachori,"roasted cumin powder, red chili powder, and black salt",-1.0,A pinch,False
raj_kachori,fine sev,1.0,tbsp,False
raj_kachori,crushed papdi (optional),1.0,,False
raj_kachori,boondi (optional),1.0,tbsp,False
raj_kachori,Chopped coriander leaves and pomegranate arils,-1.0,for garnish,False
khandvi,"besan (gram flour), sifted",1.0,cup,False
khandvi,plain sour curd (yogurt) or buttermilk,1.0,cup,False
khandvi,water,2.0,cups,False
khandvi,ginger-green chili paste (optional),1.0,tsp,False
khandvi,turmeric powder,0.25,tsp,False
khandvi,hing (asafoetida),-1.0,A pinch,False
khandvi,salt,1.0,"tsp, or to taste",False
khandvi,oil,2.0,tbsp,False
khandvi,mustard seeds,1.0,tsp,False
khandvi,white sesame seeds,1.0,tsp,False
khandvi,"green chilies, finely chopped",2.0,,False
khandvi,curry leaves,-1.0,a few,False
khandvi,fresh grated coconut,3.0,tbsp,False
khandvi,finely chopped coriander leaves,3.0,tbsp,False
rava_uttapam,"suji/rava (coarse semolina, approx. 175g)",1.0,cup,False
rava_uttapam,"plain yogurt (dahi), preferably slightly sour",0.5,cup,False
rava_uttapam,water,0.5,"cup, plus 2-4 tbsp more as needed",False
rava_uttapam,salt,0.5,"tsp, or to taste",False
rava_uttapam,Eno fruit salt or a pinch of baking soda (optional),0.25,tsp,False
rava_uttapam,Oil or ghee,-1.0,for cooking,False
rava_uttapam,"onion, finely chopped",1.0,large,False
rava_uttapam,"tomato, finely chopped (seeds removed)",1.0,medium,False
rava_uttapam,"bell pepper (capsicum), finely chopped",1.0,small,False
rava_uttapam,"green chilies, finely chopped",2.5,,False
rava_uttapam,"fresh coriander leaves, finely chopped",2.0,tbsp,False
galouti_kebab,"mutton keema (minced lamb), with 20% fat",500.0,g,False
galouti_kebab,raw papaya paste (from green papaya with skin),2.5,tbsp,False
galouti_kebab,ginger paste,1.0,tbsp,False
galouti_kebab,garlic paste,1.0,tbsp,False
galouti_kebab,roasted chana dal powder (or roasted besan),2.0,tbsp,False
galouti_kebab,brown onion paste,1.0,tbsp,False
galouti_kebab,brown cashew nut paste (optional),1.0,tbsp,False
galouti_kebab,"egg (optional, for binding)",1.0,,False
galouti_kebab,Salt,-1.0,to taste,False
galouti_kebab,Ghee or oil,-1.0,for shallow frying,False
galouti_kebab,Galouti Masala Powder,-1.0,(from whole spices),False
galouti_kebab,kewra water (screwpine essence),1.0,tsp,False
galouti_kebab,rose water,0.5,tsp,False
galouti_kebab,charcoal,1.0,small piece,False
galouti_kebab,ghee,1.0,tsp,False
shammi_kebab,boneless mutton or chicken,450.0,"g, cut into small pieces",False
shammi_kebab,chana dal (Bengal gram),0.33,"cup (75g), soaked 2-3 hours",False
shammi_kebab,"onion, roughly chopped",1.0,medium,False
shammi_kebab,"ginger, roughly chopped",1.0,inch,False
shammi_kebab,garlic cloves,3.5,large,False
shammi_kebab,dried red chilies,2.5,,False
shammi_kebab,cinnamon stick,1.5,inch,False
shammi_kebab,green cardamoms,2.5,,False
shammi_kebab,cloves,3.5,,False
shammi_kebab,salt,1.0,tsp,False
shammi_kebab,turmeric powder,0.25,tsp,False
shammi_kebab,water,1.0,"cup (for mutton, ½ cup for chicken)",False
shammi_kebab,"onion, finely chopped",1.0,small,False
shammi_kebab,"green chilies, finely chopped",2.5,,False
shammi_kebab,"fresh mint leaves, finely chopped",2.0,tbsp,False
shammi_kebab,"fresh coriander leaves, finely chopped",2.0,tbsp,False
shammi_kebab,garam masala powder,1.0,tsp,False
shammi_kebab,"egg, beaten",1.0,,False
shammi_kebab,Oil or ghee,-1.0,for shallow frying,False
lamb_seekh_kebab,"minced lamb (mutton keema), with 20% fat",1.0,kg,False
lamb_seekh_kebab,"onion, very finely chopped and squeezed dry",1.0,large,False
lamb_seekh_kebab,"tomato, deseeded, finely chopped, and squeezed dry",1.0,large,False
lamb_seekh_kebab,"fresh coriander leaves, finely chopped",0.5,cup,False
lamb_seekh_kebab,"fresh mint leaves, finely chopped",0.5,cup,False
lamb_seekh_kebab,ginger paste,1.0,tbsp,False
lamb_seekh_kebab,garlic paste,1.0,tbsp,False
lamb_seekh_kebab,"green chilies, finely minced",2.5,,False
lamb_seekh_kebab,ground cumin,2.0,tsp,False
lamb_seekh_kebab,ground coriander,2.0,tsp,False
lamb_seekh_kebab,garam masala,1.0,tsp,False
lamb_seekh_kebab,red chili powder or paprika,1.0,tsp,False
lamb_seekh_kebab,salt,2.0,"tsp, or to taste",False
lamb_seekh_kebab,lemon juice,1.0,tbsp,False
lamb_seekh_kebab,Melted butter or ghee,-1.0,for basting,False
lamb_seekh_kebab,Metal skewers,-1.0,,False
veg_seekh_kebab,"potatoes, boiled, peeled, and mashed",2.0,medium,False
veg_seekh_kebab,"mixed vegetables, finely chopped or grated",1.0,cup,False
veg_seekh_kebab,"onion, finely chopped",0.25,cup,False
veg_seekh_kebab,ginger-garlic paste,1.0,tsp,False
veg_seekh_kebab,"green chili, finely chopped",1.0,,False
veg_seekh_kebab,roasted besan (gram flour),2.0,tbsp,False
veg_seekh_kebab,breadcrumbs,0.25,"cup, plus more if needed",False
veg_seekh_kebab,"cashews, chopped (optional)",3.0,tbsp,False
veg_seekh_kebab,red chili powder,1.0,tsp,False
veg_seekh_kebab,turmeric powder,0.5,tsp,False
veg_seekh_kebab,coriander powder,1.0,tsp,False
veg_seekh_kebab,garam masala powder,0.5,tsp,False
veg_seekh_kebab,Salt,-1.0,to taste,False
veg_seekh_kebab,lemon juice,1.0,tbsp,False
veg_seekh_kebab,Oil,-1.0,for roasting,False
veg_seekh_kebab,Wooden or metal skewers,-1.0,(soak wooden skewers),False
chicken_tikka,"boneless, skinless chicken breast or thighs",500.0,"g, cut into 1.5-inch cubes",False
chicken_tikka,lemon juice,1.0,tbsp,False
chicken_tikka,salt,1.0,tsp,False
chicken_tikka,ginger-garlic paste,1.0,tbsp,False
chicken_tikka,red chili powder,1.0,tsp,False
chicken_tikka,"thick, strained yogurt (hung curd or Greek yogurt)",0.5,cup,False
chicken_tikka,mustard oil (or any vegetable oil),1.0,tbsp,False
chicken_tikka,Kashmiri red chili powder (for color),1.0,tsp,False
chicken_tikka,garam masala,1.0,tsp,False
chicken_tikka,coriander powder,2.0,tsp,False
chicken_tikka,roasted cumin powder,1.0,tsp,False
chicken_tikka,chaat masala,1.0,tsp,False
chicken_tikka,"kasuri methi (dried fenugreek leaves), crushed",1.0,tbsp,False
chicken_tikka,"onion, cut into 1-inch squares",1.0,large,False
chicken_tikka,"bell pepper (capsicum), any color, cut into 1-inch squares",1.0,large,False
chicken_tikka,Melted butter,-1.0,for basting,False
chicken_tikka,Metal or soaked wooden skewers,-1.0,,False
gajar_ka_halwa,Carrots (Gajar),500.0,"g, young and tender",False
gajar_ka_halwa,Full-fat Milk,2.0,cups,False
gajar_ka_halwa,Ghee,3.0,tbsp,False
gajar_ka_halwa,Sugar,0.5,cup,False
gajar_ka_halwa,"Mixed Nuts (Cashews, Almonds, Pistachios)",1.0,"handful, chopped",False
gajar_ka_halwa,Cardamom Powder,0.5,tsp,False
gujiya,All-Purpose Flour (Maida),2.0,cups,False
gujiya,Ghee,4.0,"tbsp, melted for dough",False
gujiya,Khoya (Mawa),1.0,"cup, grated",False
gujiya,Mixed Nuts,5.0,"tbsp, chopped",False
gujiya,Desiccated Coconut,0.33,cup,False
gujiya,Fine Sugar,0.5,cup,False
gujiya,Cardamom powder,1.0,tsp,False
gujiya,Ghee or Oil,-1.0,for deep frying,False
jalebi,All-Purpose Flour (Maida),1.0,cup,False
jalebi,Gram Flour (Besan),2.0,tbsp,False
jalebi,Baking Soda,1.0,pinch,False
jalebi,Water,1.0,cup (approx.),False
jalebi,Sugar,1.0,cup,False
jalebi,Saffron Strands,0.25,tsp,False
jalebi,Lemon Juice,0.25,tsp,False
jalebi,Ghee or Oil,-1.0,for frying,False
gulab_jamun,Khoya (Mawa),1.0,"cup (200g), soft",False
gulab_jamun,Paneer,0.75,"cup (100g), grated",False
gulab_jamun,All-Purpose Flour (Maida),3.0,tbsp,False
gulab_jamun,Fine Semolina (Sooji),2.0,tbsp,False
gulab_jamun,Baking Powder,0.25,tsp,False
gulab_jamun,Sugar,2.0,cups,False
gulab_jamun,Water,1.0,cup,False
gulab_jamun,Rose Water,1.0,tbsp,False
gulab_jamun,Ghee or Oil,-1.0,for deep frying,False
rasgulla,Full-cream Cow's Milk,2.0,litres,False
rasgulla,Lemon Juice,2.0,tbsp,False
rasgulla,Sugar,1.0,cup,False
rasgulla,Water,5.0,cups,False
rasgulla,Sooji (Semolina) or All-purpose flour,1.0,tsp (optional binder),False
rasmalai,Whole Milk,6.0,cups (for discs),False
rasmalai,Lemon Juice,2.0,tbsp,False
rasmalai,Whole Milk,4.0,cups (for rabri),False
rasmalai,Sugar,0.5,cup,False
rasmalai,Saffron,1.0,pinch,False
rasmalai,Cardamom Powder,0.25,tsp,False
rasmalai,Pistachios and Almonds,2.0,"tbsp, slivered",False
puran_poli,Chana Dal (Split Bengal Gram),1.0,cup,False
puran_poli,Jaggery,1.0,"cup, grated",False
puran_poli,"Flour (1.5 cups Whole Wheat, 0.5 cup All-Purpose)",2.0,cups total,False
puran_poli,Cardamom Powder,1.0,tsp,False
puran_poli,Nutmeg Powder,0.5,tsp,False
puran_poli,Ghee,-1.0,for cooking,False
shahi_tukra,White Bread Slices,8.0,crusts removed,False
shahi_tukra,Ghee,-1.0,for frying,False
shahi_tukra,Full-fat Milk,4.0,cups (for rabri),False
shahi_tukra,Sugar,1.0,cup (for syrup),False
shahi_tukra,Saffron,1.0,pinch,False
shahi_tukra,Cardamom Powder,0.5,tsp,False
shahi_tukra,Slivered Nuts,2.0,"tbsp, for garnish",False
phirni,Basmati Rice,0.25,cup,False
phirni,Full-fat Milk,1.0,litre,False
phirni,Sugar,0.5,cup,False
phirni,Saffron,1.0,pinch,False
phirni,Cardamom Powder,0.5,tsp,False
phirni,Slivered Pistachios and Almonds,2.0,"tbsp, for garnish",False
sandesh,Whole Milk,1.0,litre,False
sandesh,Lemon Juice,2.0,tbsp,False
sandesh,Powdered Sugar,0.33,cup,False
sandesh,Cardamom Powder,0.125,tsp (optional),False
sandesh,Crushed Pistachios,1.0,"tbsp, for garnish",False
petha,Ash Gourd (White Pumpkin),1.0,"kg, mature",False
petha,Slaked Lime (Chuna) or Alum Powder,2.0,tsp,True
petha,Sugar,3.0,cups,False
petha,Kewra or Rose Essence,1.0,tsp,False
rabri,Full-fat Milk,1.25,litres,False
rabri,Sugar,3.0,tbsp,False
rabri,Saffron Strands,1.0,pinch,False
rabri,Cardamom Powder,0.5,tsp,False
rabri,Sliced Almonds and Pistachios,2.0,tbsp,False
malpua,All-Purpose Flour (Maida),1.0,cup,False
malpua,Khoya (Mawa) or Milk Powder,3.0,tbsp,False
malpua,Fennel Seeds (Saunf),1.0,tsp,False
malpua,Milk,0.75,cup (approx.),False
malpua,Sugar,0.5,cup,False
malpua,Ghee,-1.0,for frying,False
kulfi,Full-fat Milk,1.5,litres,False
kulfi,Sugar,0.5,cup,False
kulfi,Pistachios,0.25,"cup, chopped",False
kulfi,Almonds,0.25,"cup, chopped",False
kulfi,Saffron Strands,1.0,pinch,False
kulfi,Cardamom Powder,0.5,tsp,False
imarti,"Whole, Skinless Urad Dal",1.0,cup,False
imarti,Rice Flour or Cornflour,1.0,tbsp,False
imarti,Orange-Red Food Colour,1.0,pinch,False
imarti,Sugar,2.0,cups,False
imarti,Ghee or Oil,-1.0,for frying,False
kaju_katli,Cashews,1.0,cup (160g),False
kaju_katli,Sugar,0.5,cup (100g),False
kaju_katli,Water,5.0,tbsp,False
kaju_katli,Ghee,1.0,tbsp (optional),False
kaju_katli,Rose Water,1.0,tsp (optional),False
sweet_lassi,"Chilled, fresh, full-fat plain yogurt (dahi)",2.0,cups,False
sweet_lassi,Granulated sugar,4.0,tbsp,False
sweet_lassi,Ice-cold water,0.5,to 1 cup,False
sweet_lassi,Ground green cardamom powder,1.0,tsp,False
sweet_lassi,Rose water,-1.0,A few drops (optional),False
sweet_lassi,Crushed pistachios and saffron strands,-1.0,for garnish (optional),False
salted_lassi,Plain yogurt,2.0,cups,False
salted_lassi,Roasted cumin powder (bhuna jeera),0.75,tsp,False
salted_lassi,Black salt (kala namak),0.75,tsp,False
salted_lassi,Cold water,0.75,to 1 cup,False
salted_lassi,Fresh mint leaves,-1.0,for garnish,False
salted_lassi,Thinly sliced Thai chile,0.5,tsp (optional),False
mango_lassi,"Ripe mango, peeled and cubed",1.0,cup,False
mango_lassi,Plain full-fat yogurt,1.0,cup,False
mango_lassi,Milk or water,0.25,to 0.5 cup,False
mango_lassi,Sugar,1.0,tbsp (or to taste),False
mango_lassi,Ground cardamom,-1.0,A pinch,False
mango_lassi,Chopped pistachios and saffron,-1.0,for garnish (optional),False
masala_chai,Water,1.0,cup,False
masala_chai,Full-fat milk,1.0,cup,False
masala_chai,Fresh ginger,1.0,inch piece,False
masala_chai,Green cardamom pods,3.0,,False
masala_chai,Whole cloves,2.0,,False
masala_chai,Black peppercorns,4.0,,False
masala_chai,Strong black CTC tea leaves,2.0,tsp,False
masala_chai,Sugar,2.0,tsp (or to taste),False
kashmiri_kahwah,Water,3.0,cups,False
kashmiri_kahwah,Kashmiri green tea leaves,1.0,tsp,True
kashmiri_kahwah,High-quality saffron strands,10.0,,False
